time,open,high,low,close
2025-07-11T13:51:00+05:30,685.5,685.7,685.5,685.7
2025-07-11T13:52:00+05:30,685.6,685.6,685.45,685.5
2025-07-11T13:53:00+05:30,685.5,685.7,685.35,685.65
2025-07-11T13:54:00+05:30,685.65,685.75,685.5,685.65
2025-07-11T13:55:00+05:30,685.65,685.7,685.45,685.7
2025-07-11T13:56:00+05:30,685.7,685.7,685.6,685.6
2025-07-11T13:57:00+05:30,685.65,685.7,685.5,685.7
2025-07-11T13:58:00+05:30,685.7,685.7,685.3,685.3
2025-07-11T13:59:00+05:30,685.6,685.6,685.45,685.5
2025-07-11T14:00:00+05:30,685.5,685.5,685.2,685.25
2025-07-11T14:01:00+05:30,685.2,685.3,685,685.15
2025-07-11T14:02:00+05:30,685.15,685.5,685.15,685.3
2025-07-11T14:03:00+05:30,685.4,685.5,685.2,685.5
2025-07-11T14:04:00+05:30,685.45,685.6,685.35,685.5
2025-07-11T14:05:00+05:30,685.5,685.5,685.25,685.4
2025-07-11T14:06:00+05:30,685.45,685.45,685.1,685.3
2025-07-11T14:07:00+05:30,685.4,685.4,685.1,685.1
2025-07-11T14:08:00+05:30,685.25,685.3,685,685.25
2025-07-11T14:09:00+05:30,685.25,685.3,685.25,685.3
2025-07-11T14:10:00+05:30,685,685.3,685,685.1
2025-07-11T14:11:00+05:30,685.1,685.4,685.05,685.2
2025-07-11T14:12:00+05:30,685.4,686.4,685.4,686.4
2025-07-11T14:13:00+05:30,686.45,686.5,685.55,685.8
2025-07-11T14:14:00+05:30,685.7,685.8,685.5,685.7
2025-07-11T14:15:00+05:30,685.55,686,685.5,685.95
2025-07-11T14:16:00+05:30,685.95,686.1,685.75,685.85
2025-07-11T14:17:00+05:30,685.85,685.95,685.75,685.75
2025-07-11T14:18:00+05:30,685.8,686.1,685.8,686
2025-07-11T14:19:00+05:30,686.1,686.1,685.85,685.9
2025-07-11T14:20:00+05:30,685.9,685.9,685.4,685.5
2025-07-11T14:21:00+05:30,685.5,685.8,685.5,685.6
2025-07-11T14:22:00+05:30,685.8,685.8,685.5,685.7
2025-07-11T14:23:00+05:30,685.7,685.7,685.5,685.5
2025-07-11T14:24:00+05:30,685.6,686,685.6,685.9
2025-07-11T14:25:00+05:30,685.8,685.95,685.65,685.8
2025-07-11T14:26:00+05:30,685.8,685.9,685.7,685.7
2025-07-11T14:27:00+05:30,685.7,685.9,684.6,684.8
2025-07-11T14:28:00+05:30,684.7,684.85,684.5,684.6
2025-07-11T14:29:00+05:30,684.6,684.85,684.3,684.6
2025-07-11T14:30:00+05:30,684.6,684.8,684.5,684.8
2025-07-11T14:31:00+05:30,685,685.05,684.85,684.9
2025-07-11T14:32:00+05:30,684.9,685.5,684.8,685.4
2025-07-11T14:33:00+05:30,685.4,685.45,685.15,685.2
2025-07-11T14:34:00+05:30,685.2,685.4,685.2,685.3
2025-07-11T14:35:00+05:30,685.35,685.65,685.35,685.4
2025-07-11T14:36:00+05:30,685.35,685.95,685.35,685.6
2025-07-11T14:37:00+05:30,685.5,685.8,685.25,685.5
2025-07-11T14:38:00+05:30,685.4,685.4,685.2,685.4
2025-07-11T14:39:00+05:30,685.2,685.9,685.2,685.75
2025-07-11T14:40:00+05:30,685.8,685.95,685.65,685.9
2025-07-11T14:41:00+05:30,686,686.3,685.85,686.05
2025-07-11T14:42:00+05:30,686,686.3,685.9,686.3
2025-07-11T14:43:00+05:30,686.4,686.5,686,686.2
2025-07-11T14:44:00+05:30,686.05,686.3,685.85,686.25
2025-07-11T14:45:00+05:30,686.25,686.5,686.15,686.45
2025-07-11T14:46:00+05:30,686.5,686.5,686.2,686.4
2025-07-11T14:47:00+05:30,686.45,686.45,686.2,686.25
2025-07-11T14:48:00+05:30,686.15,686.15,685.75,685.75
2025-07-11T14:49:00+05:30,686,686,685.5,685.5
2025-07-11T14:50:00+05:30,685.65,685.85,685.3,685.5
2025-07-11T14:51:00+05:30,685.6,685.9,685.3,685.6
2025-07-11T14:52:00+05:30,685.6,685.6,685.2,685.45
2025-07-11T14:53:00+05:30,685.45,685.45,685.15,685.3
